534	435
535	419
536	426
537	412
538	467
539	405
540	409
541	449
542	435
543	416
544	430
545	438
546	465
547	443
548	430
549	441
550	416
551	452
552	422
553	423
554	420
555	435
556	413
557	417
558	412
559	456
560	454
561	387
562	412
563	399
564	441
565	491
566	443
567	437
568	439
569	440
570	390
571	451
572	458
573	432
574	511
575	442
576	436
577	491
578	449
579	436
580	452
581	450
582	427
583	461
584	408
585	480
586	471
587	439
588	434
589	507
590	463
591	462
592	481
593	443
594	460
595	475
596	426
597	476
598	490
599	470
600	474
601	435
602	477
603	455
604	489
605	489
606	447
607	476
608	461
609	467
610	480
611	437
612	484
613	485
614	446
615	416
616	492
617	480
618	466
619	462
620	466
621	430
622	462
623	490
624	502
625	462
626	451
627	460
628	457
629	504
630	496
631	477
632	478
633	468
634	512
635	477
636	482
637	491
638	494
639	451
640	495
641	448
642	517
643	456
644	504
645	426
646	503
647	483
648	466
649	492
650	482
651	487
652	483
653	529
654	511
655	497
656	457
657	526
658	508
659	502
660	481
661	500
662	498
663	562
664	458
665	485
666	504
667	486
668	495
669	459
670	498
671	497
672	462
673	522
674	495
675	516
676	500
677	502
678	522
679	545
680	543
681	488
682	509
683	524
684	504
685	538
686	493
687	544
688	537
689	505
690	547
691	519
692	513
693	516
694	508
695	526
696	517
697	527
698	506
699	496
700	540
701	533
702	490
703	490
704	529
705	541
706	532
707	531
708	537
709	545
710	546
711	516
712	543
713	548
714	487
715	509
716	504
717	544
718	544
719	541
720	534
721	507
722	542
723	519
724	540
725	562
726	555
727	564
728	532
729	540
730	500
731	453
732	519
733	532
734	579
735	566
736	546
737	530
738	490
739	520
740	524
741	542
742	550
743	555
744	537
745	540
746	568
747	588
748	564
749	561
750	515
751	609
752	571
753	574
754	546
755	641
756	552
757	556
758	555
759	592
760	543
761	568
762	532
763	578
764	577
765	555
766	567
767	557
768	597
769	491
770	525
771	546
772	549
773	533
774	601
775	578
776	556
777	616
778	555
779	550
780	568
781	578
782	557
783	597
784	590
785	573
786	602
787	549
788	589
789	560
790	559
791	568
792	557
793	588
794	604
795	579
796	556
797	550
798	578
799	607
800	597
801	595
802	555
803	556
804	590
805	602
806	565
807	624
808	593
809	538
810	549
811	594
812	578
813	552
814	538
815	564
816	609
817	558
818	542
819	565
820	543
821	555
822	600
823	591
824	554
825	643
826	600
827	574
828	625
829	617
830	599
831	588
832	598
833	591
834	631
835	637
836	615
837	590
838	588
839	573
840	571
841	626
842	588
843	598
844	624
845	615
846	584
847	599
848	633
849	578
850	649
851	650
852	607
853	606
854	568
855	576
856	600
857	646
858	662
859	618
860	599
861	641
862	553
863	565
864	628
865	574
866	618
867	645
868	621
869	592
870	561
871	637
872	605
873	603
874	620
875	654
876	649
877	589
878	577
879	573
880	613
881	628
882	582
883	608
884	621
885	668
886	611
887	639
888	609
889	619
890	646
891	598
892	652
893	633
894	630
895	616
896	613
897	631
898	587
899	608
900	638
901	657
902	634
903	647
904	624
905	659
906	619
907	653
908	693
909	601
910	644
911	616
912	657
913	653
914	653
915	647
916	641
917	598
918	673
919	605
920	641
921	672
922	641
923	653
924	687
925	628
926	655
927	655
928	702
929	644
930	682
931	673
932	645
933	643
934	690
935	659
936	647
937	746
938	632
939	658
940	649
941	663
942	678
943	690
944	670
945	606
946	680
947	668
948	714
949	676
950	651
951	748
952	663
953	638
954	645
955	676
956	705
957	635
958	633
959	653
960	652
961	656
962	663
963	678
964	671
965	672
966	699
967	650
968	660
969	695
970	670
971	666
972	699
973	637
974	698
975	681
976	741
977	652
978	703
979	728
980	620
981	678
982	665
983	646
984	683
985	675
986	677
987	684
988	694
989	684
990	684
991	704
992	656
993	688
994	684
995	659
996	665
997	700
998	702
999	662
1000	694
1001	694
1002	716
1003	675
1004	688
1005	698
1006	722
1007	704
1008	753
1009	705
1010	662
1011	702
1012	651
1013	705
1014	737
1015	674
1016	698
1017	711
1018	690
1019	721
1020	703
1021	688
1022	701
1023	690
1024	719
1025	693
1026	700
1027	716
1028	734
1029	682
1030	699
1031	737
1032	705
1033	687
1034	744
1035	657
1036	750
1037	703
1038	739
1039	729
1040	695
1041	703
1042	699
1043	735
1044	747
1045	724
1046	712
1047	708
1048	737
1049	695
1050	707
1051	732
1052	700
1053	733
1054	679
1055	740
1056	722
1057	750
1058	680
1059	796
1060	733
1061	746
1062	728
1063	707
1064	727
1065	718
1066	717
1067	677
1068	767
1069	727
1070	723
1071	696
1072	698
1073	708
1074	754
1075	788
1076	768
1077	735
1078	707
1079	753
1080	740
1081	731
1082	752
1083	717
1084	738
1085	701
1086	772
1087	760
1088	719
1089	718
1090	774
1091	742
1092	732
1093	764
1094	746
1095	777
1096	730
1097	737
1098	713
1099	737
1100	714
1101	704
1102	743
1103	767
1104	778
1105	772
1106	799
1107	790
1108	738
1109	785
1110	739
1111	736
1112	746
1113	709
1114	675
1115	734
1116	769
1117	729
1118	756
1119	722
1120	761
1121	769
1122	729
1123	772
1124	765
1125	748
1126	798
1127	739
1128	753
1129	739
1130	816
1131	749
1132	761
1133	774
1134	795
1135	791
1136	824
1137	768
1138	777
1139	762
1140	771
1141	765
1142	774
1143	773
1144	807
1145	749
1146	762
1147	816
1148	761
1149	738
1150	808
1151	764
1152	788
1153	768
1154	762
1155	777
1156	762
1157	769
1158	794
1159	757
1160	782
1161	760
1162	801
1163	774
1164	764
1165	857
1166	759
1167	779
1168	781
1169	766
1170	780
1171	777
1172	774
1173	808
1174	764
1175	770
1176	786
1177	790
1178	803
1179	809
1180	843
1181	743
1182	766
1183	841
1184	782
1185	798
1186	809
1187	812
1188	852
1189	815
1190	807
1191	784
1192	814
1193	786
1194	845
1195	789
1196	748
1197	796
1198	821
1199	747
1200	857
1201	842
1202	835
1203	843
1204	778
1205	831
1206	845
1207	839
1208	883
1209	813
1210	817
1211	833
1212	872
1213	856
1214	837
1215	797
1216	828
1217	866
1218	865
1219	891
1220	859
1221	920
1222	949
1223	937
1224	899
1225	972
1226	976
1227	1028
1228	1064
1229	1024
1230	1080
1231	1195
1232	1189
1233	1176
1234	1202
1235	1264
1236	1297
1237	1263
1238	1336
1239	1440
1240	1483
1241	1518
1242	1534
1243	1604
1244	1673
1245	1727
1246	1735
1247	1847
1248	1954
1249	1951
1250	2051
1251	2151
1252	2184
1253	2199
1254	2304
1255	2315
1256	2369
1257	2409
1258	2566
1259	2579
1260	2720
1261	2752
1262	2861
1263	2782
1264	2842
1265	3028
1266	3033
1267	3102
1268	3069
1269	3152
1270	3178
1271	3213
1272	3213
1273	3233
1274	3239
1275	3211
1276	3072
1277	3237
1278	3153
1279	3176
1280	3173
1281	3192
1282	3237
1283	3000
1284	3003
1285	2977
1286	2964
1287	2958
1288	2945
1289	2886
1290	2749
1291	2701
1292	2626
1293	2511
1294	2436
1295	2442
1296	2368
1297	2437
1298	2268
1299	2124
1300	2047
1301	1988
1302	2104
1303	1892
1304	1875
1305	1845
1306	1704
1307	1710
1308	1681
1309	1632
1310	1525
1311	1514
1312	1459
1313	1368
1314	1328
1315	1286
1316	1201
1317	1220
1318	1160
1319	1228
1320	1140
1321	1120
1322	1087
1323	1051
1324	1044
1325	1058
1326	1015
1327	1002
1328	990
1329	994
1330	977
1331	915
1332	942
1333	903
1334	970
1335	965
1336	934
1337	912
1338	972
1339	839
1340	922
1341	877
1342	892
1343	899
1344	897
1345	871
1346	859
1347	856
1348	912
1349	863
1350	916
1351	824
1352	925
1353	884
1354	915
1355	875
1356	874
1357	874
1358	891
1359	915
1360	901
1361	845
1362	905
1363	901
1364	879
1365	872
1366	933
1367	898
1368	885
1369	839
1370	907
1371	932
1372	864
1373	887
1374	941
1375	885
1376	953
1377	892
1378	917
1379	903
1380	895
1381	941
1382	923
1383	907
1384	824
1385	943
1386	947
1387	910
1388	875
1389	908
1390	933
1391	944
1392	909
1393	947
1394	888
1395	888
1396	908
1397	972
1398	965
1399	917
1400	922
1401	917
1402	960
1403	989
1404	967
1405	943
1406	988
1407	991
1408	1008
1409	935
1410	1031
1411	1019
1412	1043
1413	1021
1414	1052
1415	1072
1416	1099
1417	1117
1418	1130
1419	1109
1420	1118
1421	1156
1422	1112
1423	1231
1424	1186
1425	1276
1426	1223
1427	1217
1428	1288
1429	1371
1430	1435
1431	1399
1432	1413
1433	1448
1434	1433
1435	1621
1436	1556
1437	1611
1438	1594
1439	1587
1440	1605
1441	1710
1442	1699
1443	1678
1444	1725
1445	1852
1446	1713
1447	1799
1448	1799
1449	1712
1450	1826
1451	1896
1452	1853
1453	1857
1454	1901
1455	1828
1456	1862
1457	1821
1458	1891
1459	1890
1460	1868
1461	1930
1462	1971
1463	1954
1464	1865
1465	1876
1466	1772
1467	1786
1468	1814
1469	1721
1470	1752
1471	1785
1472	1739
1473	1677
1474	1635
1475	1680
1476	1592
1477	1586
1478	1577
1479	1520
1480	1467
1481	1411
1482	1428
1483	1401
1484	1467
1485	1381
1486	1372
1487	1394
1488	1306
1489	1314
1490	1221
1491	1217
1492	1279
1493	1164
1494	1194
1495	1154
1496	1172
1497	1214
1498	1100
1499	1065
1500	1068
1501	1091
1502	1064
1503	1070
1504	1046
1505	1056
1506	1056
1507	1042
1508	1016
1509	1002
1510	1055
1511	1000
1512	1000
1513	971
1514	975
1515	1021
1516	1004
1517	1011
1518	963
1519	1011
1520	1044
1521	994
1522	1056
1523	1005
1524	926
1525	998
1526	1005
1527	954
1528	993
1529	972
1530	1022
1531	1032
1532	1018
1533	968
1534	1035
1535	1014
1536	974
1537	970
1538	983
1539	992
1540	968
1541	1025
1542	953
1543	970
1544	1009
1545	1031
1546	963
1547	1017
1548	1009
1549	980
1550	965
1551	1014
1552	1024
1553	968
1554	1012
1555	1002
1556	1000
1557	986
1558	981
1559	959
1560	991
1561	994
1562	992
1563	991
1564	1008
1565	995
1566	968
1567	1007
1568	1031
1569	977
1570	1022
1571	946
1572	982
1573	973
1574	1014
1575	1005
1576	992
1577	1010
1578	1034
1579	984
1580	1035
1581	975
1582	993
1583	1014
1584	930
1585	1034
1586	1036
1587	1000
1588	1039
1589	981
1590	980
1591	1016
1592	1043
1593	1015
1594	980
1595	1048
1596	1010
1597	1000
1598	1016
1599	1012
1600	1077
1601	964
1602	1040
1603	1008
1604	990
1605	990
1606	1003
1607	983
1608	1022
1609	924
1610	1040
1611	1014
1612	1063
1613	1014
1614	1070
1615	1015
1616	1008
1617	1019
1618	1042
1619	996
1620	1043
1621	1006
1622	1043
1623	989
1624	1002
1625	1044
1626	1001
1627	1017
1628	985
1629	1022
1630	1036
1631	978
1632	1035
1633	1041
1634	1002
1635	1021
1636	960
1637	972
1638	1021
1639	1069
1640	1046
1641	1036
1642	1003
1643	1058
1644	1040
1645	1039
1646	1022
1647	1046
1648	1027
1649	1080
1650	1047
1651	1081
1652	1024
1653	1068
1654	1043
1655	1035
1656	1024
1657	1035
1658	1032
1659	1029
1660	1016
1661	1014
1662	1125
1663	1063
1664	1044
1665	1011
1666	1009
1667	1029
1668	1090
1669	1047
1670	1077
1671	1051
1672	1066
1673	1076
1674	1090
1675	1014
1676	1077
1677	1001
1678	1089
1679	1078
1680	1070
1681	1034
1682	1031
1683	1077
1684	1127
1685	1042
1686	1062
1687	1044
1688	1061
1689	985
1690	1115
1691	1075
1692	1035
1693	1045
1694	1031
1695	1096
1696	1015
1697	1085
1698	1100
1699	1062
1700	987
1701	1037
1702	1068
1703	1097
1704	1066
1705	1093
1706	1083
1707	1090
1708	985
1709	1049
1710	1012
1711	1099
1712	1044
1713	991
1714	1075
1715	1055
1716	1099
1717	1065
1718	1094
1719	1090
1720	1064
1721	1086
1722	1101
1723	1071
1724	1137
1725	1067
1726	1097
1727	1066
1728	1067
1729	1105
1730	1070
1731	1026
1732	1096
1733	1097
1734	1079
1735	1044
1736	1092
1737	1084
1738	1016
1739	1021
1740	1102
1741	1090
1742	1072
1743	1065
1744	1074
1745	1100
1746	1036
1747	1047
1748	1093
1749	1044
1750	1023
1751	1085
1752	1055
1753	1082
1754	1091
1755	1096
1756	1135
1757	1097
1758	1038
1759	1090
1760	1091
1761	1081
1762	1081
1763	1167
1764	1055
1765	1119
1766	1129
1767	1063
1768	1095
1769	1121
1770	1045
1771	1153
1772	1061
1773	1087
1774	1120
1775	1082
1776	1124
1777	1128
1778	1071
1779	1119
1780	1154
1781	1126
1782	1045
1783	1064
1784	1065
1785	1148
1786	1129
1787	1055
1788	1063
1789	1119
1790	1123
1791	1070
1792	1100
1793	1089
1794	1123
1795	1066
1796	1102
1797	1117
1798	1117
1799	1140
1800	1118
1801	1149
1802	1149
1803	1170
1804	1103
1805	1091
1806	1175
1807	1111
1808	1095
1809	1106
1810	1046
1811	1148
1812	1093
1813	1109
1814	1144
1815	1065
1816	1120
1817	1126
1818	1096
1819	1098
1820	1185
1821	1160
1822	1123
1823	1090
1824	1133
1825	1143
1826	1077
1827	1109
1828	1077
1829	1163
1830	1189
1831	1116
1832	1093
1833	1072
1834	1135
1835	1050
1836	1092
1837	1172
1838	1133
1839	1100
1840	1125
1841	1112
1842	1125
1843	1184
1844	1089
1845	1048
1846	1080
1847	1089
1848	1128
1849	1104
1850	1137
1851	1163
1852	1131
1853	1150
1854	1081
1855	1082
1856	1116
1857	1109
1858	1153
1859	1161
1860	1218
1861	1093
1862	1078
1863	1156
1864	1108
1865	1127
1866	1147
1867	1149
1868	1125
1869	1082
1870	1107
1871	1130
1872	1090
1873	1026
1874	1134
1875	1066
1876	1189
1877	1110
1878	1176
1879	1100
1880	1083
1881	1116
1882	1128
1883	1107
1884	1189
1885	1127
1886	1075
1887	1081
1888	1083
1889	1217
1890	1177
1891	1187
1892	1177
1893	1148
1894	1106
1895	1119
1896	1093
1897	1126
1898	1101
1899	1134
1900	1090
1901	1146
1902	1206
1903	1179
1904	1129
1905	1102
1906	1162
1907	1062
1908	1135
1909	1177
1910	1113
1911	1149
1912	1128
1913	1072
1914	1208
1915	1200
1916	1164
1917	1129
1918	1153
1919	1142
1920	1202
1921	1148
1922	1152
1923	1116
1924	1107
1925	1219
1926	1183
1927	1151
1928	1164
1929	1113
1930	1175
1931	1153
1932	1157
1933	1222
1934	1175
1935	1149
1936	1166
1937	1123
1938	1079
1939	1169
1940	1177
1941	1116
1942	1145
1943	1135
1944	1182
1945	1154
1946	1193
1947	1150
1948	1142
1949	1198
1950	1146
1951	1100
1952	1105
1953	1186
1954	1191
1955	1150
1956	1151
1957	1149
1958	1170
1959	1097
1960	1137
1961	1172
1962	1163
1963	1222
1964	1141
1965	1146
1966	1141
1967	1112
1968	1190
1969	1174
1970	1226
1971	1154
1972	1104
1973	1133
1974	1120
1975	1208
1976	1088
1977	1145
1978	1179
1979	1121
1980	1195
1981	1188
1982	1166
1983	1232
1984	1158
1985	1171
1986	1215
1987	1174
1988	1212
1989	1233
1990	1175
1991	1165
1992	1089
1993	1197
1994	1189
1995	1133
1996	1153
1997	1151
1998	1154
1999	1179
2000	1184
2001	1264
2002	1165
2003	1233
2004	1185
2005	1137
2006	1212
2007	1188
2008	1239
2009	1187
2010	1135
2011	1197
2012	1171
2013	1186
2014	1170
2015	1112
2016	1187
2017	1214
2018	1228
2019	1163
2020	1214
2021	1223
2022	1187
2023	1208
2024	1179
2025	1210
2026	1242
2027	1165
2028	1167
2029	1161
2030	1150
2031	1170
2032	1167
2033	1199
2034	1172
2035	1185
2036	1234
2037	1170
2038	1132
2039	1224
2040	1246
2041	1230
2042	1137
2043	1212
2044	1220
2045	1166
2046	1202
2047	1224
2048	1180
2049	1210
2050	1184
2051	1180
2052	1175
2053	1189
2054	1153
2055	1193
2056	1229
2057	1237
2058	1153
2059	1149
2060	1201
2061	1209
2062	1173
2063	1187
2064	1227
2065	1229
2066	1230
2067	1181
2068	1255
2069	1214
2070	1236
2071	1241
2072	1182
2073	1233
2074	1228
2075	1294
2076	1245
2077	1223
2078	1186
2079	1218
2080	1255
2081	1245
2082	1211
2083	1196
2084	1177
2085	1205
2086	1187
2087	1167
2088	1214
2089	1284
2090	1172
2091	1178
2092	1180
2093	1278
2094	1246
2095	1272
2096	1216
2097	1174
2098	1219
2099	1212
2100	1173
2101	1180
2102	1229
2103	1231
2104	1212
2105	1202
2106	1232
2107	1218
2108	1233
2109	1217
2110	1184
2111	1252
2112	1204
2113	1223
2114	1254
2115	1207
2116	1208
2117	1221
2118	1187
2119	1179
2120	1245
2121	1241
2122	1284
2123	1200
2124	1230
2125	1190
2126	1221
2127	1240
2128	1237
2129	1201
2130	1198
2131	1262
2132	1255
2133	1237
2134	1231
2135	1315
2136	1219
2137	1159
2138	1238
2139	1252
2140	1221
2141	1231
2142	1228
2143	1273
2144	1250
2145	1208
2146	1170
2147	1240
2148	1263
2149	1234
2150	1223
2151	1159
2152	1178
2153	1179
2154	1243
2155	1240
2156	1232
2157	1195
2158	1225
2159	1232
2160	1133
2161	1224
2162	1258
2163	1238
2164	1236
2165	1222
2166	1259
2167	1241
2168	1260
2169	1177
2170	1281
2171	1169
2172	1247
2173	1232
2174	1173
2175	1278
2176	1182
2177	1268
2178	1279
2179	1265
2180	1231
2181	1287
2182	1222
2183	1233
2184	1240
2185	1211
2186	1211
2187	1237
2188	1175
2189	1218
2190	1240
2191	1213
2192	1276
2193	1240
2194	1266
2195	1267
2196	1188
2197	1225
2198	1244
2199	1263
2200	1230
2201	1184
2202	1251
2203	1207
2204	1235
2205	1290
2206	1225
2207	1221
2208	1273
2209	1219
2210	1256
2211	1265
2212	1282
2213	1299
2214	1217
2215	1245
2216	1249
2217	1285
2218	1198
2219	1210
2220	1290
2221	1268
2222	1294
2223	1249
2224	1271
2225	1263
2226	1226
2227	1294
2228	1258
2229	1248
2230	1239
2231	1254
2232	1267
2233	1313
2234	1227
2235	1282
2236	1294
2237	1251
2238	1222
2239	1204
2240	1258
2241	1259
2242	1280
2243	1172
2244	1253
2245	1325
2246	1197
2247	1221
2248	1274
2249	1253
2250	1247
2251	1252
2252	1269
2253	1251
2254	1254
2255	1234
2256	1272
2257	1245
2258	1282
2259	1222
2260	1195
2261	1168
2262	1260
2263	1312
2264	1217
2265	1258
2266	1225
2267	1291
2268	1248
2269	1259
2270	1229
2271	1314
2272	1250
2273	1201
2274	1260
2275	1321
2276	1283
2277	1325
2278	1236
2279	1241
2280	1260
2281	1280
2282	1237
2283	1268
2284	1294
2285	1280
2286	1280
2287	1250
2288	1223
2289	1250
2290	1289
2291	1285
2292	1257
2293	1297
2294	1270
2295	1205
2296	1331
2297	1265
2298	1296
2299	1335
2300	1248
2301	1279
2302	1238
2303	1298
2304	1286
2305	1288
2306	1230
2307	1257
2308	1326
2309	1302
2310	1323
2311	1281
2312	1253
2313	1266
2314	1264
2315	1278
2316	1268
2317	1270
2318	1287
2319	1196
2320	1323
2321	1280
2322	1281
2323	1249
2324	1295
2325	1295
2326	1306
2327	1256
2328	1269
2329	1298
2330	1244
2331	1263
2332	1284
2333	1312
2334	1270
2335	1269
2336	1269
2337	1252
2338	1356
2339	1299
2340	1263
2341	1332
2342	1289
2343	1295
2344	1269
2345	1362
2346	1301
2347	1297
2348	1302
2349	1174
2350	1304
2351	1313
2352	1270
2353	1308
2354	1274
2355	1274
2356	1332
2357	1309
2358	1274
2359	1247
2360	1275
2361	1308
2362	1274
2363	1345
2364	1195
2365	1301
2366	1246
2367	1298
2368	1302
2369	1287
2370	1333
2371	1326
2372	1267
2373	1323
2374	1253
2375	1324
2376	1285
2377	1227
2378	1293
2379	1289
2380	1283
2381	1306
2382	1317
2383	1313
2384	1305
2385	1280
2386	1268
2387	1293
2388	1273
2389	1309
2390	1239
2391	1314
2392	1300
2393	1271
2394	1289
2395	1287
2396	1311
2397	1251
2398	1339
2399	1253
2400	1295
2401	1381
2402	1287
2403	1316
2404	1296
2405	1319
2406	1302
2407	1275
2408	1228
2409	1287
2410	1269
2411	1317
2412	1316
2413	1313
2414	1226
2415	1281
2416	1282
2417	1259
2418	1275
2419	1297
2420	1324
2421	1244
2422	1333
2423	1304
2424	1252
2425	1299
2426	1308
2427	1311
2428	1293
2429	1314
2430	1289
2431	1275
2432	1361
2433	1281
2434	1298
2435	1249
2436	1258
2437	1302
2438	1317
2439	1251
2440	1332
2441	1351
2442	1328
2443	1280
2444	1312
2445	1311
2446	1304
2447	1305
2448	1326
2449	1286
2450	1328
2451	1256
2452	1317
2453	1290
2454	1323
2455	1263
2456	1322
2457	1269
2458	1286
2459	1282
2460	1284
2461	1289
2462	1263
2463	1322
2464	1298
2465	1356
2466	1263
2467	1277
2468	1302
2469	1266
2470	1312
2471	1242
2472	1288
2473	1310
2474	1309
2475	1339
2476	1320
2477	1334
2478	1366
2479	1376
2480	1342
2481	1260
2482	1337
2483	1302
2484	1349
2485	1328
2486	1354
2487	1324
2488	1298
2489	1369
2490	1310
2491	1277
2492	1305
2493	1261
2494	1345
2495	1309
2496	1320
2497	1305
2498	1258
2499	1366
2500	1318
2501	1344
2502	1286
2503	1335
2504	1327
2505	1332
2506	1303
2507	1297
2508	1305
2509	1330
2510	1304
2511	1311
2512	1250
2513	1328
2514	1289
2515	1304
2516	1341
2517	1352
2518	1326
2519	1303
2520	1300
2521	1383
2522	1345
2523	1238
2524	1308
2525	1357
2526	1274
2527	1358
2528	1359
2529	1295
2530	1284
2531	1282
2532	1316
2533	1261
2534	1285
2535	1370
2536	1301
2537	1355
2538	1339
2539	1331
2540	1363
2541	1286
2542	1300
2543	1354
2544	1325
2545	1352
2546	1335
2547	1314
2548	1299
2549	1354
2550	1352
2551	1242
2552	1333
2553	1388
2554	1270
2555	1345
2556	1307
2557	1334
2558	1330
2559	1364
2560	1331
2561	1322
2562	1313
2563	1312
2564	1317
2565	1367
2566	1339
2567	1367
2568	1336
2569	1357
2570	1327
2571	1316
2572	1308
2573	1300
2574	1316
2575	1377
2576	1342
2577	1293
2578	1324
2579	1324
2580	1342
2581	1235
2582	1383
2583	1365
2584	1306
2585	1333
2586	1235
2587	1294
2588	1284
2589	1398
2590	1270
2591	1319
2592	1367
2593	1340
2594	1281
2595	1359
2596	1288
2597	1263
2598	1293
2599	1306
2600	1345
2601	1324
2602	1308
2603	1290
2604	1340
2605	1303
2606	1406
2607	1292
2608	1357
2609	1277
2610	1352
2611	1296
2612	1275
2613	1318
2614	1359
2615	1353
2616	1344
2617	1290
2618	1344
2619	1284
2620	1320
2621	1308
2622	1343
2623	1337
2624	1393
2625	1260
2626	1335
2627	1339
2628	1338
2629	1332
2630	1386
2631	1315
2632	1243
2633	1379
2634	1340
2635	1373
2636	1383
2637	1299
2638	1286
2639	1301
2640	1382
2641	1429
2642	1338
2643	1358
2644	1363
2645	1336
2646	1334
2647	1298
2648	1259
2649	1321
2650	1267
2651	1368
2652	1301
2653	1277
2654	1335
2655	1340
2656	1334
2657	1333
2658	1358
2659	1316
2660	1341
2661	1318
2662	1326
2663	1316
2664	1306
2665	1388
2666	1325
2667	1336
2668	1304
2669	1403
2670	1282
2671	1405
2672	1323
2673	1302
2674	1343
2675	1365
2676	1368
2677	1351
2678	1344
2679	1259
2680	1300
2681	1274
2682	1337
2683	1348
2684	1244
2685	1362
2686	1374
2687	1362
2688	1339
2689	1301
2690	1324
2691	1338
2692	1257
2693	1331
2694	1476
2695	1304
2696	1302
2697	1329
2698	1279
2699	1357
2700	1274
2701	1311
2702	1356
2703	1387
2704	1301
2705	1387
2706	1374
2707	1350
2708	1274
2709	1317
2710	1329
2711	1379
2712	1376
2713	1346
2714	1330
2715	1355
2716	1335
2717	1371
2718	1353
2719	1296
2720	1247
2721	1278
2722	1325
2723	1259
2724	1348
2725	1378
2726	1357
